KO_fag	KO_NoFag	KO_fag	KO_NoFag	KO_fag	KO_NoFag	WT_fag	WT_NoFag	WT_fag	WT_NoFag	WT_fag	WT_NoFag
ENSMUSG00000078657	2.71495936953739	2.95531100107978	2.88384185075011	3.41768131530886	3.38319727789959	2.8481216946939	2.63050250028802	3.3798917349096	2.69781474529787	2.91807910328545	2.87017484533889	2.94543173658616
ENSMUSG00000049133	-0.134926856632891	-0.524233057704549	-0.595702208034226	-0.676227716355474	-0.096346780884744	-0.631422364090433	-0.132004151546443	-0.0996523238747251	-0.085788496436308	-0.561464955498877	-0.60936921344544	-0.534112322198165
ENSMUSG00000102439	-0.620749475950088	-0.380397844407696	-0.451866994737369	0.511489505088651	-0.470389126865246	-0.487587150793576	0.0118310617504136	-0.603391507760715	0.0580467168605487	-0.417629742202021	0.0569728063027561	-0.390277108901312
ENSMUSG00000027907	5.21239763635642	5.34483915516983	5.83005450395384	5.28546174951384	7.02193853251345	4.71590212889888	8.22427018014615	6.30767940422766	6.60111438782471	5.66910805347234	6.40800026982044	4.81321217079114
ENSMUSG00000041959	5.23823588967378	4.0988446526345	4.81731688979731	4.46898428224577	6.30388166890014	3.46990762636355	6.90631763258164	5.06168490169233	5.73632787436341	4.96696048133315	5.91540189024695	4.39462770724904
ENSMUSG00000028145	2.2348040494047	3.05156606672619	3.46264773001056	3.75883561434011	2.6536719035173	3.49693471822352	3.35871813232632	1.62250418498002	3.10392668215668	3.23536139691676	3.2175862085125	1.83561858383942
ENSMUSG00000041912	3.42238463747154	2.44184633763966	3.60976024123155	2.72696362517145	4.2060768412097	3.07737988514576	3.37213692668886	2.95113079694969	2.49420695307014	3.79956369304025	4.06649467736299	3.26081444761333
ENSMUSG00000106032	1.32548113641273	2.0875804878402	2.57279583662421	2.45772011745147	2.37400682313938	2.42470692996959	1.95806167411323	2.43576658759368	1.30833651217322	2.03678809460587	2.00320341866557	1.55595350346151
ENSMUSG00000104756	3.98372952853558	4.22408116007797	4.15261200974829	4.07208650142704	4.13408987762042	4.11689185369208	3.89927265928621	4.00108749672495	3.96658490429606	4.69503648672872	4.66145181078842	5.04161193457758
ENSMUSG00000028141	1.50110133471801	2.26320068614548	1.66998381593072	2.63334031575674	2.16933924308021	1.63426365987452	2.13368187241851	1.51845930290738	1.48395671047849	1.70422106846607	1.65631681051951	1.73157370176678
ENSMUSG00000028140	5.1999110385916	5.56437646294831	5.48303507323501	5.04186857967869	5.23253001937107	5.57299140379066	4.71580248117607	5.75325188201614	5.83811715337858	5.55629680308194	4.75823007718521	5.25723604002567
ENSMUSG00000028137	2.56321188774687	1.92390249489997	1.33068562468522	2.29404212451124	1.8300410518347	1.29496546862901	1.794383681173	1.17916111166187	1.14465851923299	2.24817139320247	1.317018619274	1.39227551052128
ENSMUSG00000028136	4.11663553164063	4.14237520442158	3.79205675407937	4.08284934701877	4.18326210866336	4.48575382249849	4.06984918850948	4.09544789358753	3.8904451241271	4.13804523398936	3.28669864416494	4.05560633518051
ENSMUSG00000106061	3.13142630955939	3.26386782837281	3.12543749796041	3.20449042271681	2.65212882603018	3.60099427050219	3.6111501965195	2.51912644513471	3.18056466975597	3.21307543513847	3.17949075919818	3.55965088298734
ENSMUSG00000104631	5.20325089941901	4.04219378668702	3.97072463635735	3.8901991280361	4.47008006350683	5.21611188006974	3.71738528589526	3.819200123334	3.78469753090512	4.00496188889269	3.95705763094613	4.0323145221934
ENSMUSG00000105412	3.2830030778007	3.52335470934309	3.45188555901342	3.37136005069216	3.43336342688554	3.41616540295721	3.19854620855133	3.30036104599007	3.26585845356118	3.99431003599384	3.96072536005354	4.86340328813596
ENSMUSG00000005968	4.0726618420185	4.06798909126602	3.65528850432863	2.67669879082609	3.32317180118013	2.66956624581143	1.88951997580525	2.63890921042684	3.12025429745443	3.60419202518073	3.58641683677648	3.03185925109662
ENSMUSG00000068876	1.64828917212921	1.78073069094263	1.98756260282791	2.1508703205539	1.68686924787736	1.15179366467167	0.934174470265788	1.68356370488737	1.00148671527564	1.22175107326322	1.696353621768	1.24910370656393
ENSMUSG00000038902	4.11437129327855	3.99337844158653	3.93815516120013	3.57397741247427	4.17216139177506	4.17999423303999	3.22014492102969	4.29461666390274	3.84131176323	3.97593886648136	3.30341325544392	3.89103420034557
ENSMUSG00000005779	7.55688365554033	6.35244940076394	7.57051377942789	5.98531613573661	7.32536119746471	7.11005656659366	7.27190189916371	6.64271095358128	8.04338950372664	6.79385672857675	7.56997868125752	7.22823085902314
ENSMUSG00000068874	3.05919514847619	3.87595716579769	3.91010890445241	2.51789428875361	4.23947341415797	3.12512671661895	2.34508044661277	2.44689528405151	3.92831778122817	3.81330519224516	2.58475279166364	4.0099375261974
ENSMUSG00000005774	2.82850051186139	1.91758987206969	2.6360621092325	2.28772950168096	1.82372842900443	3.23744391808387	2.62262791634353	3.1111948298878	1.83428671345286	1.35861025439029	2.21597838028794	2.73589073097748
ENSMUSG00000038861	2.72461259111273	3.5667611637576	3.33939000687951	3.81176774515496	3.46801444590133	3.74003174504714	4.03478878659025	3.61378265685107	3.43992234555927	3.68232531685755	3.48333881368357	2.7159607536475
ENSMUSG00000084846	3.52104005770391	2.69485744573906	3.42343707750942	3.58674479523541	3.80370077032218	4.12720218492952	3.56388753377083	3.11943817956889	2.43736118995716	2.65762554794474	3.13222809644952	3.51238822023867
ENSMUSG00000086288	4.2817991552117	3.89249295414004	3.82102380381036	3.74049829548911	5.00133627872316	4.34773072335445	3.56768445334827	4.31707368796986	3.63499669835813	5.03590919898066	4.71262918224335	5.2325415329329
ENSMUSG00000019338	3.46771862333939	3.81533006458614	3.32574816234921	4.01090108714504	3.19936764111837	3.70187264523652	3.23809619321232	3.79479295067547	3.0591350576543	3.62865386468043	3.8369180498419	4.2658979896424
ENSMUSG00000085956	3.03882266933046	3.27917430087286	4.00775393264321	3.12717964222193	4.38801762545598	3.73441207008727	2.9543658000811	3.70375503470268	3.02167804509095	3.7501296275236	3.71654495158331	3.26929503637924
ENSMUSG00000005625	7.08324406203599	6.34803550454824	6.94238285284644	6.68773290463236	7.21969178058004	6.94655455444271	6.81602449063239	7.04369260734412	6.92902407438413	6.97554044922324	6.92393475143496	6.01241326432693
ENSMUSG00000028126	4.17642346490932	3.8878520302258	3.4967132957155	3.96208588899886	4.44935268884844	4.36405840922454	4.01844531418611	3.81157871294366	3.88179889431171	4.85893963609198	4.06087291019525	3.9973462568781
ENSMUSG00000008958	4.56189503269691	5.06249933414983	4.71218088380762	4.49632469304075	4.88454991043071	4.63243503690753	3.94792866847869	4.6223164439799	4.70049616333772	5.37487205625635	4.4420949671166	4.66397074774896
ENSMUSG00000005628	2.83424496067785	3.59634431210532	3.00312744189057	2.92260193356932	3.88277064740451	2.96740728583436	2.74978809142848	2.85160292886722	3.51304115348849	3.03736469442592	2.98946043647936	3.06471732772663
ENSMUSG00000092607	3.90117671934028	4.59378022127731	4.78475566384316	3.63200695610464	4.49454744111247	3.59899376862276	2.41531110581653	4.45547228431147	2.48262335082639	4.34040978954432	4.51045265016128	4.76515593497512
ENSMUSG00000053769	3.42124609124372	4.61293338888797	2.5235943289492	3.8174973996279	3.703906803862	2.48787417289299	2.27025497848712	2.37206981592585	2.33756722349697	3.06601880592962	4.17997231381456	2.58518421478526
ENSMUSG00000013707	7.15275238500641	7.95887742821546	6.81115165620475	7.66218644069399	7.82383148844577	7.94206726954844	5.98429131710197	7.5412011181917	6.14888785221066	7.33188169145624	7.2294452978252	7.14691722355799
ENSMUSG00000038766	2.58280253660191	3.57752896743872	2.69995134809071	2.99859498536901	2.79715703329575	2.54504215977257	3.30473044810714	2.83945251444808	2.06278264485973	3.28747917912139	3.10070420793096	3.02212567815194
ENSMUSG00000097167	4.30871030931329	4.44115182812671	4.30272149771431	5.14183802859066	3.82941282578408	3.81221480185575	3.59459560744987	3.69641044488861	3.66190785245972	4.76542072642921	3.83426795250074	4.73693488274124
ENSMUSG00000053192	4.92690779974006	4.05613297558922	5.32173366875642	3.82293128567853	4.35492519983368	3.05573513454392	4.55748145342748	4.31585004303269	3.85892619915314	3.74391361017013	3.97258572550897	2.59061810083589
ENSMUSG00000046722	6.39175229566781	7.10761817954713	6.31075818434248	6.63598695216956	6.9642105154949	6.78448541247973	6.69986544241792	6.52609899667515	6.80647740075506	6.80889767837137	6.63189592454702	6.43251344679503
ENSMUSG00000068860	3.27367543502645	3.7884770670933	3.61294886572515	2.73237457530387	3.3122555107746	2.77717992756891	3.2765981401129	3.30894996778462	3.32281379522303	2.84713733616046	3.70450546205811	4.22441781274766
ENSMUSG00000028115	2.41438414330206	2.65473577484445	3.03805316431713	3.11710608907354	2.5647444923869	3.10997354405887	2.32992727405269	3.07931650867428	2.39723951906255	3.50075239303204	3.47487200294777	3.99478435363732
ENSMUSG00000015711	2.82547683556599	4.16457830112922	3.61644410527866	4.08492080218132	3.75372205810531	4.53463702424562	2.39152312975925	3.48388219254404	4.15852516521512	4.22520425120249	4.45044461033703	3.72211425185102
ENSMUSG00000038712	4.28795134683141	4.37724028342552	3.88463549403531	3.54196375800454	3.36224628783709	2.33731728399112	2.67661947460169	2.87875186831158	2.06932501146582	2.94729452831806	3.50170414810593	3.43817749478877
ENSMUSG00000015702	3.19207271618463	4.00883473350612	3.18608390458564	3.69465386460931	2.71277523265541	3.66164067712743	4.02955227927187	4.01251664597045	2.54527025933106	3.64878313330055	3.62290274321628	2.79288725061935
ENSMUSG00000093424	4.08287264445085	4.21531416326427	4.42214607514954	4.15593675760827	4.121452720199	3.58637713699331	3.36875794258743	3.47057278002617	4.13201100464743	3.65633454558486	3.6084302876383	5.03361502217206
ENSMUSG00000015714	7.57800640653342	7.42584377216866	7.87956741127055	7.03770685324811	7.30890040894359	7.4018326093361	6.61772912155499	7.32186379317481	7.12946651504663	7.76537611229777	7.66424029798941	7.25003488345215
ENSMUSG00000015697	5.69075118446052	5.61506969436326	5.1799433413805	5.6527200079779	5.66669305594966	5.63244382895439	5.00287951227555	4.97821100864839	4.75180834312104	5.63890857625346	4.6187822867727	5.35976436365925
ENSMUSG00000097532	2.25855485264054	2.49890648418293	2.88222387365561	2.34691182553201	2.40891520172538	2.39171717779705	2.17409798339117	2.92348721801276	2.24141022840103	2.46167458638861	2.41377032844204	3.8389550629758
ENSMUSG00000015522	4.94571929808124	5.18740055734745	4.95541722217867	4.95295350997368	4.52063760883571	4.89059607828818	3.65367660675554	4.18655158768771	4.46744319968954	4.79594225100165	4.05037733004447	4.20707209870655
ENSMUSG00000105395	5.12048766604269	5.88258701747016	5.74415668705776	5.82320961181416	6.16901335276934	5.2536499911992	5.03603079679332	5.7854200314149	5.10334304180318	5.83179462423583	5.27570314184419	5.35096003309147
ENSMUSG00000028111	3.64733469307297	3.77977621188638	3.18655934167163	3.72039880623039	4.61555762010079	3.15083918561542	2.93321999120954	3.03503482864829	3.0005322362194	3.22079659420698	4.07816472010462	3.24814922750769
ENSMUSG00000038642	12.9455849460589	13.2940699939652	13.163060264668	12.9379552595992	13.1479951994486	13.1523285360635	12.5437303731476	12.8955301788399	12.58154949446	13.1059429722621	12.9884042194739	12.8550987741556
ENSMUSG00000083822	6.13139575855912	5.60284523202086	5.4273170306527	5.59062474837869	5.80758072346547	5.87265549226507	5.09096630504046	5.90848752973983	5.13718196015059	5.84215364372297	5.51887362698566	4.68885813438873
ENSMUSG00000046519	4.67449823444339	5.86620018881166	5.68737762982929	5.17821824634299	4.88620904878595	4.18968956593209	5.25124195843084	4.59296240934295	4.329269265761	4.91187337382658	4.90389374476039	5.18539872037082
ENSMUSG00000060438	5.69516881322025	4.86898620125541	5.25230359072808	5.33135651548449	4.77899491879786	5.32422397046982	6.38220648524869	4.64599253790239	5.30743076252365	5.71500281944299	5.68912242935872	5.68651697575502
ENSMUSG00000038619	4.48184187496746	4.71607277370215	4.91875599349796	4.82228223714582	5.05661848409849	4.35586277969399	5.03376496317203	4.2773845653059	4.70697537971507	4.87573220766565	5.25454299319826	5.16944168212696
ENSMUSG00000106383	3.87992461958836	3.05374200762352	2.98227285729384	2.90174734897259	2.96375072516597	3.50897977683793	3.92277209565529	3.47832274145334	3.49218656889176	3.01651010982919	2.96860585188263	3.0438627431299
ENSMUSG00000038612	7.93490935736672	8.02528806998373	7.49298562076345	8.0589300702796	7.39928478766126	7.59332024770711	7.13363520552682	7.79031691296004	7.29619039156215	7.42043263719692	7.43367739920871	7.95623031382083
ENSMUSG00000015850	4.46403529828638	5.30289685370905	4.50602076835714	4.40672792492123	4.96336895194982	3.21712920412067	4.08066182641861	1.5617908015772	3.76596593065838	2.63080108311781	3.7194011849054	3.12483304372309
ENSMUSG00000028108	5.71970403831372	4.18882169797355	4.43621123394029	3.41237786286018	5.56361059216544	2.41330120697796	4.47747460146182	2.94507124719366	5.34011518683848	2.48325861556951	5.35120707148033	3.33802128786345
ENSMUSG00000028107	4.98783083204716	4.57932736584103	5.38284072083673	5.34914101580345	4.86061068364816	5.01863259771345	3.7510890077892	4.16942702086686	3.98310657903845	4.70468271290486	4.44052854901862	4.95253509806691
ENSMUSG00000028106	4.13149910373005	4.24446479836253	4.32168651257187	4.27236394498554	3.45558676365016	4.75515604335355	3.03301913636625	3.74432761786082	3.68959308431688	4.36108221405674	3.60360824784226	3.99061467404837
ENSMUSG00000015748	4.62363015522303	4.5672708007179	4.96661773967556	4.08321868993147	4.76987955500286	3.99492016442759	2.86664999189406	4.37805715083585	4.27532130987702	4.61888262874472	4.26525791463503	4.19074062823876
ENSMUSG00000054312	5.45189747480821	5.74647597233595	5.29780343074531	6.37646694065641	5.86042482882967	5.94227723196671	7.09129214347251	5.16077418171478	5.19676618293365	6.51675038967758	6.06117340562922	6.01366039032611
ENSMUSG00000080727	2.26194146227287	3.02404081370034	3.74251305086314	4.21994089403118	2.93017937063507	3.36116725582973	2.1774845930235	2.27929943046224	3.40821891467268	3.64570933865589	2.41715693807437	3.31982386831487
ENSMUSG00000038550	3.5037082514357	3.883593857864	3.06084302894353	2.52553098081993	2.5875343570133	2.57033633308497	3.06975454562896	2.45453197611783	3.58345146032827	4.06738918805457	2.59238948372996	2.66764637497723
ENSMUSG00000038543	6.04625111556791	6.36177819169549	6.08823658563866	5.08464808242768	6.47944194022265	6.28683626792644	6.05687431293874	6.10718219308483	6.1866249556864	6.20435479600375	6.80225831575812	6.35178616673981
ENSMUSG00000015750	4.74714110302564	4.89564997203142	4.44187239165453	4.30740820597062	4.38891084869252	4.90077766698412	4.50739118062216	4.58157111523061	4.52836416626656	4.52760171476921	5.12942279480205	4.09292659803631
ENSMUSG00000038526	2.26760353798988	3.02970288941735	3.51491823820136	2.97032548376135	2.41796388707472	2.96319293874669	2.18314666874051	2.28496150617925	2.94639973080051	2.47072327173795	3.32809139763559	3.84800374832514
ENSMUSG00000015749	5.35803762476761	5.30022590832023	5.59117900459461	4.94412447718593	5.54230845648672	5.75587313197095	5.79088026524594	5.2823012131113	5.29112851433316	5.88353907589261	6.10669195268072	5.26118126505722
ENSMUSG00000106262	3.70520362368013	2.54414651094814	2.47267736061847	2.39215185229722	2.97203278776795	2.43695720456226	2.93637541710625	2.32115284759512	2.28665025516624	2.50691461315381	2.45901035520725	2.53426724645453
ENSMUSG00000015745	6.19980095781084	6.83312869057387	5.91546101802099	6.70923501349842	6.93600109709516	7.14747346613231	6.39318850314546	6.93168130182725	6.52223030728162	5.65357906238756	5.93261503310323	6.46887741656568
ENSMUSG00000015747	3.88952319636438	3.06380457110426	4.4157683757601	4.47967981270211	4.0565834499398	3.86733113755296	2.24996525886922	3.57308903041429	4.01696729432509	4.6950908665031	3.6280693962641	3.19778493150397
ENSMUSG00000038495	2.68762217381103	2.82111940768584	2.81880618568985	3.27777879014877	2.57409086616179	3.39619592146616	1.04806423631587	3.28720719375695	1.56176115101519	3.31668977853601	2.87171352367023	3.32886149752601
ENSMUSG00000045934	2.76228300907879	1.93610039711394	2.6646800288843	1.78410573846302	2.36398667393375	2.79497455912841	1.61129189632218	3.14585052797143	1.67860414133204	1.89886849931962	2.3734710478244	1.92622113262033
ENSMUSG00000097204	1.8196151593936	2.58171451082107	2.78854642270635	2.52233710516508	2.4878530677558	2.51520456015042	1.73515829014424	3.26971692179348	1.80247053515409	2.02273489314167	2.49733744164645	2.05008752644238
