KO_fag	KO_NoFag	WT_fag	WT_NoFag
ENSMUSG00000062627	4.44347214223244	4.74048122703124	3.99922572730034	4.64876127233169
ENSMUSG00000052767	2.91156495833026	3.28593449103844	2.60054796198666	3.29515365710133
ENSMUSG00000052684	10.1250118712774	10.9210319915617	9.42958927324998	10.544219302597
ENSMUSG00000087366	2.18192577854873	2.80328684618152	2.37248814273942	3.12407231506083
ENSMUSG00000084918	3.5289254320674	3.95154912762558	3.73622562324388	4.01299947448751
ENSMUSG00000084939	1.91031297481266	1.95858071590456	2.08295305941161	2.57226618619199
ENSMUSG00000065745	6.57445366881748	6.4016272062235	6.74659920040599	6.39408220197916
ENSMUSG00000028573	2.28112619042195	3.38410177860472	2.83166376299726	3.21268582324958
ENSMUSG00000028572	0.662255373599862	0.923860893863129	1.41777424160435	1.3557510387087
ENSMUSG00000028571	1.66963047148834	1.75050288033009	1.39882181460052	1.96235048884684
ENSMUSG00000015224	1.9799403720639	2.42914308545257	2.91303337203916	2.2708675700317
ENSMUSG00000028565	3.73039673669062	4.45419897816396	3.27308107155908	4.28259058297654
ENSMUSG00000081096	4.2196520085326	4.11511634076292	3.75184367858945	4.09903488950031
ENSMUSG00000046683	3.55370578044079	3.82689612137131	3.46362345919783	4.06105594485447
ENSMUSG00000028563	6.31862027124542	6.53237459508233	6.16345884309888	5.79550260430898
ENSMUSG00000061859	0.377675233895143	0.780072839913164	0.547652215005805	0.040907973564682
ENSMUSG00000028560	3.68477006683335	3.16286014299692	2.9025397112434	3.65941908555239
ENSMUSG00000028556	2.66986670097504	2.82556384278195	2.86330976735381	3.0005281137731
ENSMUSG00000028553	2.42044496465019	2.48628262859877	3.3137860068352	3.54596097577032
ENSMUSG00000081733	4.39080414097277	4.45602712729353	4.10434606156396	4.45153727247482
ENSMUSG00000028550	4.30270676330413	4.23499879706034	4.2560486013089	4.471137400335
ENSMUSG00000070891	3.47232236064467	3.32421434357073	3.18586428123587	3.78329676689251
ENSMUSG00000073792	2.22817486995351	2.49429806133971	2.73325042369726	2.57676367758728
ENSMUSG00000028549	2.03548152022044	2.529468896819	2.93672072400823	3.01155177595814
ENSMUSG00000073791	3.1737516700205	3.28954961038233	2.86673059399338	3.59919189694734
ENSMUSG00000025791	4.97136525115175	4.58680452796888	5.23837152436683	3.25805625794499
ENSMUSG00000028532	1.12872857159915	1.17699631269105	1.7194480257761	2.37445778979854
ENSMUSG00000035275	1.792897974605	1.64206135878079	1.40627043690844	1.52869512712103
ENSMUSG00000028530	6.45297077987756	6.54840134283362	5.87261055719532	6.33123192593727
ENSMUSG00000077677	6.98383662510513	7.24543536959174	6.89375430386217	7.64578983648445
ENSMUSG00000086782	4.02295024866711	4.58779112025471	3.97047658491347	4.41262824895371
ENSMUSG00000028527	1.69888546668198	1.55077064552931	2.19843176263089	1.82948334832996
ENSMUSG00000028528	1.15143343228494	1.91259828542538	2.33519293191098	1.47332535613369
ENSMUSG00000035212	7.17991240468374	7.40478215058817	7.08813124596591	7.51853891423649
ENSMUSG00000057722	1.24100392149046	0.949341194273728	1.25317180748538	1.15818716127452
ENSMUSG00000028525	4.90751650161941	4.08657787760058	3.73668302827535	3.25209516556255
ENSMUSG00000028524	1.05928776701135	1.6240957351132	1.04849001450612	1.71870790991579
ENSMUSG00000035126	1.62008323165984	1.61756510579151	0.759130529998163	2.24340153446694
ENSMUSG00000028522	4.03105507191365	4.29926982329608	3.83244686724843	4.12548682160922
ENSMUSG00000028521	2.55083317766497	2.72344537445185	2.18376936375076	2.65833450408683
ENSMUSG00000035069	5.86794813649656	6.07848932648243	5.26227523701368	5.8215007821889
ENSMUSG00000059195	4.35662029413139	4.29803116507565	4.23899722836357	4.210409386564
ENSMUSG00000028519	0.735179187517012	0.987143060378752	1.13247692508739	0.992288077184909
ENSMUSG00000029656	2.9375028795046	2.63242533705234	2.54345466718317	2.41154913913072
ENSMUSG00000035031	2.19607484715555	2.3054018894308	1.76605753780915	2.18329022990424
ENSMUSG00000078612	2.29066070281689	2.34275684006152	2.19762816035931	2.36057933599945
ENSMUSG00000028517	2.57080647188385	3.07521332994756	2.44415539099949	2.74880190950376
ENSMUSG00000028514	4.23566925869795	4.86076206473614	3.98503142828429	4.50441456865473
ENSMUSG00000044254	2.2598794774707	2.78364305895204	2.25616732225899	3.10776726325533
ENSMUSG00000085933	1.10661149148137	1.35857536434311	1.01652917023841	1.7685647028607
ENSMUSG00000034926	1.904810591526	1.97002833466384	2.25599943260659	1.96564403318261
ENSMUSG00000043572	2.97899817188342	2.84038884578519	3.13475573244368	4.04174739490177
ENSMUSG00000025413	5.49555290271017	5.71843743587722	4.61262545277157	5.77147265938224
ENSMUSG00000034853	1.46054910487003	1.56935009200265	1.03004453201753	1.92288179603346
ENSMUSG00000061887	1.81010141953546	3.05830353386288	2.27032218555453	2.84200903599736
ENSMUSG00000085581	4.57436347974303	4.96707212930025	4.26327714388864	4.82688915523921
ENSMUSG00000028622	4.25324307686235	4.60257194777449	4.6229350764159	4.69948390330773
ENSMUSG00000028621	2.741799694674	2.49367305368766	2.43381198100783	2.57213293855848
ENSMUSG00000028619	3.66400214657875	3.52731269840051	3.05133746692112	3.00755227952924
ENSMUSG00000028618	8.1488569846889	8.41567562226889	8.18479273765213	8.56605875427589
ENSMUSG00000028617	3.51354552989369	3.95588390946817	3.44875572040151	3.84767202020199
ENSMUSG00000063172	3.45358787654158	3.27290134650188	3.46136390893288	2.9883064880949
ENSMUSG00000057375	4.46401081347947	4.14823059318613	3.96497778885228	4.34649110704648
ENSMUSG00000028614	4.21924483254799	4.27096405481748	3.79865220265044	4.24675652598887
ENSMUSG00000034762	2.0736674477178	2.29994695031234	1.76249092278896	2.17973963408084
ENSMUSG00000028610	2.88092342289145	3.12883615921166	2.56974689796261	2.95084205607401
ENSMUSG00000087289	3.3001270528807	4.42596521203068	3.73344723297107	3.50393400300215
ENSMUSG00000028613	0.430478272659613	0.314593271032969	0.600453940944675	0.687244291378935
ENSMUSG00000073779	2.40867735845473	2.30412849040003	2.38311162894275	2.35796662032784
ENSMUSG00000028609	7.11782300853098	5.97119165623006	6.66629791721301	6.19918741469569
ENSMUSG00000028608	4.90171219396822	5.05973006453672	4.51887464317815	5.41998291738394
ENSMUSG00000028607	4.61497137761141	4.99453992240036	4.933502312917	5.15659338448452
ENSMUSG00000028603	4.72335128955973	4.82720152065317	5.02582743638393	5.08586147705935
ENSMUSG00000034636	4.14329339267144	4.809458430266	3.29489451838867	4.15423899093638
ENSMUSG00000048351	3.13864346553477	3.45162355602166	3.45532507787318	3.86495101874992
ENSMUSG00000028597	3.35223979488457	3.62543013581508	3.74142175205466	3.643252631753
ENSMUSG00000034610	2.6939632455885	3.01701816002883	2.75411729785401	2.48704502070231
ENSMUSG00000084593	7.12353569248993	7.19477322970681	7.25768434600809	6.98353209369263
ENSMUSG00000063800	4.02619787476247	3.77648890483037	3.91787685675206	3.85839721130093
ENSMUSG00000028587	2.30772802303887	3.02100837599587	2.24399701723925	2.90253136847956
ENSMUSG00000084968	2.37419297797367	2.44451870789588	1.99767740427087	2.7878168316468
ENSMUSG00000028582	4.87802962561037	4.828569780644	3.99252724654568	4.70133657696773
ENSMUSG00000102912	3.02100225527887	3.14796803798407	2.69227698268332	3.03127200580888
ENSMUSG00000091985	4.20359022462745	3.98791413075374	3.77941609024046	3.49932487945626
ENSMUSG00000034557	2.04044106789	2.89911230009627	2.72530206829281	2.09237385268309
ENSMUSG00000028568	3.71749350500953	3.90291588737936	3.11268041760199	3.66020826576284
ENSMUSG00000028567	5.12842525251076	5.38346379405023	5.63383487960022	5.7302161761129
ENSMUSG00000073775	6.08963134425444	5.78214235236103	6.10429437533876	6.36909193073511
ENSMUSG00000003411	2.12236520028149	2.33076341548327	2.21616582408533	1.94200087117336
ENSMUSG00000053510	5.24521968766172	4.99582841842345	5.12223342814916	4.94526427639347
ENSMUSG00000028559	5.38003526892135	5.24976573649455	4.97531105314825	4.87662461185157
ENSMUSG00000028552	4.72435977386331	4.93455164254606	3.88780061492503	4.25718943326081
ENSMUSG00000083512	3.72650026733906	3.9637222562234	3.41552917099679	4.33464582229105
ENSMUSG00000028555	1.78015300127633	2.05537968164257	2.24250067412728	1.71530302293111
ENSMUSG00000028557	2.74594846914709	3.42513643058587	3.8544358049819	3.55942964801805
ENSMUSG00000028551	2.51412695750465	2.56622309474929	2.42109441504708	2.58404559068721
ENSMUSG00000010517	3.11090569740361	2.69998910630866	3.40494193521706	3.18595069056759
ENSMUSG00000083995	5.72655872280212	5.76742511605442	6.12300637244255	5.71542053943169
ENSMUSG00000028546	1.92309123253831	1.74420499938127	2.14083294303543	2.70182308009707
ENSMUSG00000061298	0.676608340204616	0.503875682403329	1.00317834042166	0.929140970749238
ENSMUSG00000028545	3.03427883827624	3.08421963517524	3.13053520525961	3.76301727586954
ENSMUSG00000034401	3.09070031251664	3.69538516213098	3.64726170690961	2.77742203582928
ENSMUSG00000082686	3.64810273069273	4.106297232971	3.77616439192104	3.68882546754029
ENSMUSG00000100514	3.966217707429	4.07554680270354	3.79457780655302	3.6670073573346
ENSMUSG00000028544	1.86227859068974	1.79368131567553	1.25434401911863	1.67141933412206
ENSMUSG00000078599	1.49909117642589	1.95728567870415	1.62715283765419	1.53981391327345
ENSMUSG00000089773	2.32318839981424	2.17508038274029	2.52005237692278	2.16753537849595
ENSMUSG00000070868	1.77625908218342	1.82452682327531	3.0809531488303	2.44181171201652
ENSMUSG00000048766	2.0126012476669	1.86449323059296	1.98886557410001	2.07333437916896
ENSMUSG00000087194	2.37141930239599	1.83167727635737	1.95588831264743	2.38801999535603
ENSMUSG00000082678	3.28660171029795	3.54820045478456	3.41466337152625	3.61376810034687
ENSMUSG00000078598	2.19703693464232	1.79226969796878	2.2764169275363	2.02600725720352
ENSMUSG00000070867	1.18869053719527	1.04058252012133	1.16061200936559	1.49686042486432
ENSMUSG00000028719	6.06726359700686	5.62171607673181	6.05947176732504	5.78414303979533
ENSMUSG00000028718	1.98616318648155	1.93793172479033	1.73059964706423	1.68845046020523
ENSMUSG00000028717	3.34383944167977	3.86330474764032	3.45112461397829	3.9490987423449
ENSMUSG00000047155	1.83330147615078	1.70084288159781	1.82521522510487	2.12602149350928
ENSMUSG00000118615	4.51848894572544	4.38603035117248	4.73506034765096	4.6649290001295
ENSMUSG00000028715	2.33942565930323	2.79762016158149	2.72860761647332	2.38014839615078
ENSMUSG00000034210	4.72157676741263	4.48152954095931	4.55034616794593	4.5354523483783
ENSMUSG00000028710	3.22422256318941	3.57293016231773	2.8769363191488	3.65406839018996
ENSMUSG00000028709	6.21326919503626	6.68386498460223	5.78180959740883	6.10211648303626
ENSMUSG00000028708	6.92430943297728	7.3929350936417	6.51627000344505	7.32671688557921
ENSMUSG00000073774	2.77615941509166	2.97194465095876	2.77689203668659	2.82810053123078
ENSMUSG00000034171	1.49240573656005	1.1978498171133	1.47194171630672	0.78946566714303
ENSMUSG00000028706	3.70265815701132	4.19681229012569	3.28452095521958	4.27333921295146
ENSMUSG00000063882	6.85499899139757	6.6490913502963	6.90441056839323	7.05987748140358
ENSMUSG00000028703	4.6399411334782	4.18278799343157	3.93023146947751	4.61475217813679
ENSMUSG00000028702	1.44039701010045	2.46541352706958	1.48807557713068	2.41243395681465
ENSMUSG00000028700	3.65618437220664	3.53796210483851	4.06209032295681	3.86844226067443
ENSMUSG00000028701	1.16120451630583	1.62793479948964	1.64594029585932	2.51358945468317
ENSMUSG00000028699	2.89082669558531	2.54704916012725	2.6669486985982	3.32781663976292
ENSMUSG00000028698	1.53341347087538	1.91791600916025	1.62769580148791	1.60349053427202
ENSMUSG00000003810	3.09568436511561	3.07198141164682	3.16050110590961	3.72365337800179
ENSMUSG00000028696	3.29871483990225	3.95347772851747	3.13145718235938	4.17913006712423
ENSMUSG00000055900	3.56079731270823	4.3990120966994	3.75192259716782	4.29906118877612
ENSMUSG00000034042	3.85067855976494	3.48563915598049	3.43876544063951	3.22055404859067
ENSMUSG00000085408	2.80299659198814	2.8724101763956	2.34389560409693	2.47470066218744
ENSMUSG00000034035	3.09211145416181	3.08840214932088	2.81447130698079	3.42042878738185
ENSMUSG00000028693	3.57931168243849	3.35043101733283	3.35896962591551	3.68606428488955
ENSMUSG00000028692	8.31082415101256	7.97694120915117	8.60311114363833	7.95628757530768
ENSMUSG00000028691	8.23962898099085	7.52375741472527	8.92275851925534	7.51120229015258
ENSMUSG00000028690	4.85132492927036	5.25180368400244	5.06491959736075	5.11096439124107
ENSMUSG00000028689	3.95005953898838	3.71472811230453	4.0456525910222	3.5887072771807
ENSMUSG00000033985	3.28326572174723	3.20679130544408	2.85630384111847	3.42426659353004
ENSMUSG00000028688	4.23598339847803	4.63127789659862	3.95337429870553	4.19788225520308
ENSMUSG00000028687	3.55078416462203	3.10406778986169	3.51480172929401	3.937352173357
ENSMUSG00000033948	2.01288045122367	2.36235748843638	1.75861150046082	1.27843267102771
ENSMUSG00000028684	4.45680253231751	4.89678526550584	4.4552072792511	4.81682060699872
ENSMUSG00000046861	4.14903881891052	4.56857310286519	3.46705541510062	3.92702880477184
ENSMUSG00000028683	4.66828237706664	3.94493026876592	2.94509288680354	4.53874465978229
ENSMUSG00000028681	2.0649219138903	2.39636179161401	2.25470035645014	1.64204329939441
ENSMUSG00000073771	5.10081980274872	5.75989619580653	4.81819829569151	5.26807892388016
ENSMUSG00000047671	4.33770170811029	5.51243773111872	4.95074663609872	5.05257278044115
ENSMUSG00000028680	6.32065265709354	6.85861136128011	6.13952307201895	6.56522116793069
ENSMUSG00000033872	3.43455012722555	3.5154225360673	3.16374147033773	3.51093268124859
ENSMUSG00000047675	8.26176184445035	7.65611841426293	8.63534461937502	8.30968758691764
ENSMUSG00000092680	7.7349867673884	7.63245946793086	7.29041327382616	7.70766198511803
ENSMUSG00000028678	3.98044440883317	3.53447209263583	2.44201718391822	3.61703165168655
ENSMUSG00000095676	8.2059647182475	8.33697540408817	7.98404550115993	8.65886376279327
ENSMUSG00000094405	7.34444432658358	7.27371320318676	6.95618577477517	7.76108382303894
ENSMUSG00000096280	7.33693541586358	7.27371569438034	7.22088683823121	7.7091123533512
ENSMUSG00000048772	2.94196690716222	3.38039915821793	3.3392646447326	2.98268964400978
ENSMUSG00000028677	3.78641796421294	3.56010783889192	3.23324259810076	3.58197369106918
ENSMUSG00000033423	5.48113372279856	5.54683591873554	4.91080005233797	5.35374663008755
ENSMUSG00000009640	4.82226291882578	5.2249485878603	4.74532570241532	5.24638289778228
ENSMUSG00000084260	4.49940100033794	4.54766874142983	5.08511805501453	4.94164361846293
ENSMUSG00000078588	1.55145533646665	1.59972307755854	1.7197525668028	2.02490168947001
ENSMUSG00000028541	1.56837320460558	1.64924561344733	1.29756454771776	1.64475575862862
ENSMUSG00000033379	8.73027815024703	8.62990500015776	8.55915110925491	8.37990428302769
ENSMUSG00000028540	5.43508943777445	5.02919012858229	4.88674852627127	5.02565492048427
ENSMUSG00000033365	5.75454128609867	5.63631212524988	4.88190193905161	5.49346574760069
ENSMUSG00000028538	3.99706801515413	3.67748782030353	3.8370416041528	4.50251525810408
ENSMUSG00000086554	5.06832676528704	5.17019233311859	5.23122455676439	5.49203921901573
ENSMUSG00000033326	2.20322491418543	2.60858604447225	1.73247126544326	2.61841816403473
ENSMUSG00000088303	7.16456296074999	7.24543536959174	7.15213385544128	7.02455936195268
ENSMUSG00000033295	0.915103585499917	0.786665649183501	1.62136272475275	1.05876221046488
ENSMUSG00000006395	3.91459072444995	4.68266866958952	4.17501856325328	4.31299934348112
ENSMUSG00000033253	3.2299054446761	3.83606059368915	3.01476542013141	3.46367486337562
ENSMUSG00000006392	5.5159422997925	5.69588800345746	5.75707938418185	5.63666772494383
ENSMUSG00000006390	7.41121776032628	7.16571824450528	7.3042988581639	7.39339005586979
ENSMUSG00000006398	3.62312236655378	3.82151198135425	3.14106151532195	3.45887350777421
ENSMUSG00000033191	1.64161352604316	2.02433629700508	1.59319022783582	1.89433956891472
ENSMUSG00000028729	5.66463382421397	4.80826314098379	5.34221734254317	5.17281928530402
ENSMUSG00000046790	1.40902479977589	1.6706235442625	1.57732203011205	1.8512372050145
ENSMUSG00000073768	1.37352856228127	2.22431441844358	1.93517021814892	1.46762693055607
ENSMUSG00000111259	1.56636727215684	1.63760480937372	1.29555861526902	1.67665377338042
ENSMUSG00000024903	2.55552632504997	2.82406273781476	2.28471766816216	2.41552272625267
ENSMUSG00000028645	5.45203991836455	5.27821858656281	5.76926118572375	5.01208021603439
ENSMUSG00000086683	5.19088604118371	5.72967673101903	5.70397478357528	4.88894872503571
ENSMUSG00000045268	4.71037449834266	4.47107414031713	4.25461211130455	4.58201605187835
ENSMUSG00000028644	2.09426652816101	1.74745114807528	2.49332921590674	2.21083307843829
ENSMUSG00000028643	5.31265305625772	5.6876170919071	6.26113377125471	6.25608000581105
ENSMUSG00000078584	2.65506276939232	2.27378054475031	2.41032327477291	2.92534396575423
ENSMUSG00000028641	3.49472967759042	2.79630111261157	3.10126205503943	3.92202193986475
ENSMUSG00000028639	5.94890532613034	5.44777205850341	6.02485779914288	5.75500868277152
ENSMUSG00000060288	4.2672137725486	3.56812548208467	4.0901002478239	3.84377918373435
ENSMUSG00000028637	0.0878536125286935	0.361039497630525	0.256145065639004	0.691970226541649
ENSMUSG00000028636	4.23899136599385	5.08917045098406	4.63639574337728	4.56290444835172
ENSMUSG00000087385	2.78490893857856	3.13475413249937	2.57090074876733	2.29454652842825
ENSMUSG00000032998	3.43247536277056	3.69376450438564	3.62978495915071	3.85668425678133
ENSMUSG00000023247	4.69105142613133	4.93896416245154	4.37987490120249	4.72706611211335
